"","id","gender","education","iq"
"1791",1791,"male","average",93.3168453512135
"1792",1792,"female","high",66.4711222289737
"1793",1793,"female","high",94.9948830569311
"1794",1794,"male","high",83.3909281857696
"1795",1795,"female","average",61.5596924877895
"1796",1796,"male","low",93.5118302789287
"1797",1797,"male","high",80.4139181835125
"1798",1798,"female","low",80.7350421403737
"1799",1799,"female","none",92.0874431375535
"1800",1800,"male","low",66.2548948049624
"1801",1801,"male","high",74.6114018792121
"1802",1802,"male","average",83.702902380897
"1803",1803,"female","average",83.8855744111897
"1804",1804,"female","none",121.251813564852
"1805",1805,"female","average",77.8226256477315
"1806",1806,"female","average",81.1722993571399
"1807",1807,"male","low",102.133010040304
"1808",1808,"male","low",102.68292524388
"1809",1809,"female","none",120.906142889123
"1810",1810,"female","high",100.168331036577
"1811",1811,"female","low",97.2283148397231
"1812",1812,"female","average",113.558971862588
"1813",1813,"male","average",90.0024146239816
"1814",1814,"female","average",132.47189993377
"1815",1815,"female","average",82.9554023510785
"1816",1816,"male","average",84.1853522605749
"1817",1817,"male","average",82.0453831996072
"1818",1818,"female","low",99.4095960078688
"1819",1819,"male","low",112.857334922005
"1820",1820,"female","high",99.1992347621445
"1821",1821,"male","average",75.8239415283729
"1822",1822,"female","high",112.669262736362
"1823",1823,"female","average",133.029731819574
"1824",1824,"female","low",110.74603889983
"1825",1825,"female","high",76.1194751123445
"1826",1826,"female","low",118.662167773891
"1827",1827,"female","high",71.1067084296937
"1828",1828,"female","low",99.5693634177943
"1829",1829,"female","high",91.2589514345472
"1830",1830,"male","high",115.351717941748
"1831",1831,"female","low",112.48269440086
"1832",1832,"female","high",83.5533661047257
"1833",1833,"male","average",55.6183722743976
"1834",1834,"male","low",114.338461533229
"1835",1835,"female","average",89.868256373979
"1836",1836,"male","high",90.7564634407005
"1837",1837,"male","average",91.083792989217
"1838",1838,"female","high",132.627161514248
"1839",1839,"male","low",76.5423217072915
"1840",1840,"female","none",83.353915730821
"1841",1841,"male","none",90.4296929931797
"1842",1842,"female","high",76.95711534022
"1843",1843,"female","low",98.6537934998855
"1844",1844,"female","none",93.0930069136035
"1845",1845,"female","low",90.0158128063475
"1846",1846,"female","average",108.452255040577
"1847",1847,"male","high",113.765169722492
"1848",1848,"male","high",95.6811428544871
"1849",1849,"male","high",100.091742521223
"1850",1850,"female","high",78.2852515073747
"1851",1851,"male","high",106.589120415001
"1852",1852,"male","average",95.1143690029145
"1853",1853,"female","low",93.9832144609491
"1854",1854,"male","none",87.6319233603739
"1855",1855,"male","average",105.501777149363
"1856",1856,"female","high",121.461872958519
"1857",1857,"female","low",110.462548430574
"1858",1858,"female","high",95.295467431523
"1859",1859,"female","high",108.56489827474
"1860",1860,"male","average",93.6999641666927
"1861",1861,"male","average",100.668125120671
"1862",1862,"male","high",124.79778941793
"1863",1863,"male","high",60.9231949896418
"1864",1864,"female","average",107.751983900609
"1865",1865,"female","high",107.086648064389
"1866",1866,"male","high",108.114054349276
"1867",1867,"female","low",72.4255509647527
"1868",1868,"male","high",132.658992529915
"1869",1869,"female","average",138.224661122336
"1870",1870,"female","high",85.7469642185859
"1871",1871,"female","low",101.163642020233
"1872",1872,"female","high",91.9342844843315
"1873",1873,"male","high",96.6066591465609
"1874",1874,"male","average",93.8286261693161
"1875",1875,"female","high",121.321528818104
"1876",1876,"male","low",127.086219299511
"1877",1877,"female","low",86.3034690053749
"1878",1878,"female","low",124.637873590536
"1879",1879,"male","low",104.520530227739
"1880",1880,"male","low",91.7288183073868
"1881",1881,"male","low",101.100465062013
"1882",1882,"female","high",111.289808756866
"1883",1883,"female","low",100.618417517029
"1884",1884,"female","low",151.351257994859
"1885",1885,"female","high",105.425297097094
"1886",1886,"female","high",71.2585789352749
"1887",1887,"male","average",89.6107659813546
"1888",1888,"female","low",92.8221666003762
"1889",1889,"male","low",87.0983236857053
"1890",1890,"female","high",81.8740530079293
"1891",1891,"female","high",101.047641068343
"1892",1892,"male","high",121.148308207671
"1893",1893,"female","low",46.6856519981836
"1894",1894,"female","low",111.132915914829
"1895",1895,"female","average",118.511074953318
"1896",1896,"female","low",113.553261436885
"1897",1897,"female","high",84.5567108957881
"1898",1898,"female","low",71.1698146209054
"1899",1899,"female","average",131.017994400783
"1900",1900,"male","low",120.560180217788
"1901",1901,"male","high",56.4669544595089
"1902",1902,"male","high",68.7062928984064
"1903",1903,"male","none",78.8617426971666
"1904",1904,"male","average",71.8195520770282
"1905",1905,"male","low",139.665644610715
"1906",1906,"male","high",128.331713763331
"1907",1907,"male","low",107.221156904987
"1908",1908,"female","average",105.30440949559
"1909",1909,"male","low",94.9793240800605
"1910",1910,"male","none",84.6020212728195
"1911",1911,"male","high",100.530601250967
"1912",1912,"male","low",145.418605752564
"1913",1913,"female","high",72.8966458675117
"1914",1914,"male","average",124.937807764616
"1915",1915,"male","high",125.236744261381
"1916",1916,"male","low",97.4690557356628
"1917",1917,"male","high",110.249605504565
"1918",1918,"female","high",89.6498175175802
"1919",1919,"female","high",69.7839186976251
"1920",1920,"male","average",120.54944978397
"1921",1921,"female","high",108.373296966834
"1922",1922,"female","none",114.181477963549
"1923",1923,"male","average",132.99737345852
"1924",1924,"female","average",94.9715452439184
"1925",1925,"male","low",109.970162258923
"1926",1926,"female","high",108.501387488306
"1927",1927,"male","low",114.200936828661
"1928",1928,"female","none",104.885819169819
"1929",1929,"female","high",102.983178577314
"1930",1930,"male","low",81.2649885715718
"1931",1931,"male","none",78.2853404780637
"1932",1932,"female","low",123.448187259954
"1933",1933,"female","none",82.8700616721061
"1934",1934,"female","high",104.568001944744
"1935",1935,"male","low",79.40606102936
"1936",1936,"female","average",108.106744149265
"1937",1937,"female","low",143.230555744102
"1938",1938,"female","average",70.5238356692513
"1939",1939,"female","high",116.36399578975
"1940",1940,"female","average",80.4059526905545
"1941",1941,"male","low",127.478938454653
"1942",1942,"female","average",96.7345250137474
"1943",1943,"male","low",67.59664034923
"1944",1944,"female","low",81.1314560195492
"1945",1945,"female","high",95.7109856247162
"1946",1946,"female","low",101.292794640684
"1947",1947,"male","none",97.6293676219984
"1948",1948,"female","low",67.5815832594452
"1949",1949,"male","none",86.1214487089895
"1950",1950,"female","average",93.3109774954484
"1951",1951,"male","high",120.106540945814
"1952",1952,"female","high",59.9129386735843
"1953",1953,"male","high",82.0807887236803
"1954",1954,"female","high",71.0636269794368
"1955",1955,"male","high",131.254360954268
"1956",1956,"female","low",81.665492649601
"1957",1957,"male","average",149.815933742758
"1958",1958,"male","high",120.920198468689
"1959",1959,"male","low",137.740988208422
"1960",1960,"male","low",66.9404713405831
"1961",1961,"male","high",96.1365932702535
"1962",1962,"female","low",147.857138679824
"1963",1963,"female","low",111.546028262442
"1964",1964,"female","high",89.6948572913038
"1965",1965,"male","high",86.7772962392042
"1966",1966,"male","low",112.398637403449
"1967",1967,"male","low",68.3178020417921
"1968",1968,"male","high",118.302668371393
"1969",1969,"male","low",68.1130560592612
"1970",1970,"female","low",87.2229703982714
"1971",1971,"female","high",93.2834481896838
"1972",1972,"male","low",105.42018920188
"1973",1973,"female","average",121.481490587756
"1974",1974,"male","low",120.12298659046
"1975",1975,"male","none",93.7293312281546
"1976",1976,"male","average",67.3223680125933
"1977",1977,"female","high",135.728636264596
"1978",1978,"male","average",68.9226411308776
"1979",1979,"male","high",121.790458440233
"1980",1980,"male","high",90.1901893211348
"1981",1981,"female","high",95.2780054601802
"1982",1982,"female","low",144.428045322346
"1983",1983,"male","low",102.595956663145
"1984",1984,"female","low",109.035665083762
"1985",1985,"female","low",133.014679575754
"1986",1986,"male","low",87.7822420508342
"1987",1987,"male","high",96.9892497106446
"1988",1988,"female","high",121.258171789539
"1989",1989,"female","high",108.985821568392
"1990",1990,"male","high",83.4236020423986
"1991",1991,"male","high",86.5318318694204
"1992",1992,"female","none",85.8316134680358
"1993",1993,"female","low",111.614793229897
"1994",1994,"female","high",93.1797398234516
"1995",1995,"male","none",122.303225332838
"1996",1996,"male","low",113.417878092012
"1997",1997,"male","low",80.0221778812802
"1998",1998,"male","low",107.5577254197
"1999",1999,"female","low",95.528500195116
"2000",2000,"male","none",96.009587142109
"2001",2001,"male","none",101.075902100575
"2002",2002,"female","average",115.068614949777
"2003",2003,"female","high",104.997009657192
"2004",2004,"male","high",91.1179032569225
"2005",2005,"female","high",98.9945968662109
"2006",2006,"male","high",90.6444163459055
"2007",2007,"male","high",47.3884565920374
"2008",2008,"male","high",104.923547126539
"2009",2009,"female","low",86.7085083367101
"2010",2010,"female","average",60.3326751564071
"2011",2011,"female","low",135.327684901701
"2012",2012,"male","low",115.91879694209
"2013",2013,"female","average",91.5500289140886
"2014",2014,"female","high",73.9503808574597
"2015",2015,"female","low",61.1730523634102
"2016",2016,"male","high",134.53700620008
"2017",2017,"male","low",120.400381288509
"2018",2018,"female","high",105.070569384952
"2019",2019,"female","high",113.43705597103
"2020",2020,"male","none",89.3534396546599
"2021",2021,"male","average",105.675273851528
"2022",2022,"female","average",101.0006636078
"2023",2023,"male","average",94.1614017182624
"2024",2024,"female","low",115.347550360757
"2025",2025,"male","high",83.2470393444092
"2026",2026,"female","high",96.9898270515071
"2027",2027,"female","low",89.6070448322317
"2028",2028,"female","average",62.5067142401093
"2029",2029,"female","high",107.765520344538
"2030",2030,"female","high",131.964163182901
"2031",2031,"male","low",119.701125563418
"2032",2032,"female","low",124.595101718493
"2033",2033,"male","low",85.689399987123
"2034",2034,"male","low",97.4390182100846
"2035",2035,"female","low",115.158569543361
"2036",2036,"female","low",92.3429901201329
"2037",2037,"male","average",108.615014273907
"2038",2038,"female","low",58.9822407663442
"2039",2039,"male","average",93.8812017987325
"2040",2040,"male","low",108.086384610901
"2041",2041,"male","high",148.531470935779
"2042",2042,"female","low",92.7048830136162
"2043",2043,"male","average",109.561165664873
"2044",2044,"male","high",116.707573948417
"2045",2045,"male","high",55.4252809058461
"2046",2046,"female","high",86.5447693514797
"2047",2047,"female","none",126.58413719617
"2048",2048,"female","low",86.3401479221333
"2049",2049,"male","low",107.895199811483
"2050",2050,"female","average",109.4098026054
"2051",2051,"male","high",86.2118114009869
"2052",2052,"male","high",127.087350230258
"2053",2053,"male","low",100.793236397708
"2054",2054,"male","high",75.1439614602513
"2055",2055,"female","high",79.4452934070995
"2056",2056,"female","high",126.317353948204
"2057",2057,"female","low",113.279999009654
"2058",2058,"female","high",119.075903794717
"2059",2059,"female","low",98.6799813940642
"2060",2060,"female","average",133.834156336998
"2061",2061,"female","average",109.012916720487
"2062",2062,"male","low",104.513187851866
"2063",2063,"female","average",122.300645622656
"2064",2064,"female","average",85.6258175033995
"2065",2065,"male","average",104.278912113507
"2066",2066,"female","high",120.482431413125
"2067",2067,"female","average",132.799046189472
"2068",2068,"female","low",126.595271900314
"2069",2069,"male","low",83.3704453042623
"2070",2070,"male","high",86.4848065573924
"2071",2071,"female","average",92.4673217939698
"2072",2072,"male","high",98.5363379783317
"2073",2073,"male","none",95.5138223784818
"2074",2074,"male","average",121.275876955307
"2075",2075,"female","average",106.020945749448
"2076",2076,"male","average",104.049146522493
"2077",2077,"female","low",78.8399085984762
"2078",2078,"female","none",98.4800052857009
"2079",2079,"female","low",88.0457369772818
"2080",2080,"female","average",65.5307012628402
"2081",2081,"male","low",107.19347147974
"2082",2082,"male","low",89.5589057574398
"2083",2083,"female","low",141.269142747919
"2084",2084,"male","high",89.9790279760187
"2085",2085,"male","low",109.360273108304
"2086",2086,"male","low",129.405411308728
"2087",2087,"male","low",112.501182519736
"2088",2088,"female","low",85.0459482632258
"2089",2089,"male","high",67.8675178120072
"2090",2090,"male","low",114.913751052122
"2091",2091,"female","high",84.2944403096065
"2092",2092,"male","average",90.1113552061125
"2093",2093,"male","average",100.076473650899
"2094",2094,"male","low",96.5789327852594
"2095",2095,"female","low",122.454222264179
"2096",2096,"female","high",81.0865487207426
"2097",2097,"female","low",105.163872315598
"2098",2098,"female","low",120.911757370964
"2099",2099,"female","high",109.143568595512
"2100",2100,"male","average",94.3540026227968
"2101",2101,"male","average",90.076693894597
"2102",2102,"male","average",96.5340477754219
"2103",2103,"female","high",82.8977739415499
"2104",2104,"male","average",147.36273362545
"2105",2105,"female","average",87.9752952543229
"2106",2106,"female","low",92.5381776200938
"2107",2107,"female","high",102.451147018431
"2108",2108,"male","high",56.950697607493
"2109",2109,"male","high",107.48027405857
"2110",2110,"female","average",122.684756886283
"2111",2111,"male","high",149.162808875399
"2112",2112,"female","none",66.0768752866981
"2113",2113,"male","high",120.473341497299
"2114",2114,"male","none",103.030270294383
"2115",2115,"male","none",133.027306067037
"2116",2116,"male","high",97.4987013242616
"2117",2117,"male","low",133.409041349516
"2118",2118,"female","low",47.1028324687505
"2119",2119,"female","none",81.4140815792986
"2120",2120,"female","average",120.541107190984
"2121",2121,"male","average",119.88389545654
"2122",2122,"female","low",92.1809220095827
"2123",2123,"male","average",95.1989498231571
"2124",2124,"female","none",97.7808335903305
"2125",2125,"female","average",132.787064645246
"2126",2126,"female","high",73.4013974423398
"2127",2127,"male","low",98.6746849845056
"2128",2128,"female","low",95.8965679730858
"2129",2129,"female","low",133.37479598544
"2130",2130,"female","average",102.779868876651
"2131",2131,"male","average",100.860644425816
"2132",2132,"female","low",88.4618014362322
"2133",2133,"male","average",67.2107908490325
"2134",2134,"female","high",101.206380343958
"2135",2135,"male","low",86.9962758373697
"2136",2136,"male","high",67.6588967539277
"2137",2137,"male","high",98.8874527250382
"2138",2138,"male","high",91.2038998109172
"2139",2139,"female","low",99.5583133577244
"2140",2140,"female","low",105.080719847096
"2141",2141,"female","high",107.541294177037
"2142",2142,"male","average",93.5248947776108
"2143",2143,"female","average",121.224094424071
"2144",2144,"female","low",146.241822028864
"2145",2145,"female","low",84.0506609759562
"2146",2146,"female","high",102.290872985369
"2147",2147,"male","average",126.866281645646
"2148",2148,"male","high",122.972236063734
"2149",2149,"female","average",117.01117986238
"2150",2150,"male","low",72.9167345736567
"2151",2151,"female","high",97.0734143216722
"2152",2152,"male","high",84.649770087882
"2153",2153,"female","average",55.1360079337046
"2154",2154,"male","low",54.0031144884745
"2155",2155,"male","low",122.365936363885
"2156",2156,"female","high",132.015289743038
"2157",2157,"male","low",92.2054997466846
"2158",2158,"female","low",59.9230856642336
"2159",2159,"female","low",127.821128187754
"2160",2160,"female","none",80.01655551104
"2161",2161,"female","high",102.992899061692
"2162",2162,"male","none",120.528753688236
"2163",2163,"male","average",97.546334619646
"2164",2164,"female","high",131.624783269537
"2165",2165,"female","low",82.3612722168731
"2166",2166,"male","average",74.7547930828878
"2167",2167,"male","low",113.351184074685
"2168",2168,"female","high",81.9653139581723
"2169",2169,"female","average",113.380530380702
"2170",2170,"male","low",96.3819457776129
"2171",2171,"female","low",107.605073105275
"2172",2172,"female","low",57.2005888596589
"2173",2173,"male","low",109.792913844375
"2174",2174,"male","average",82.2857218938627
"2175",2175,"male","low",73.3951336398846
"2176",2176,"male","low",106.196379139224
"2177",2177,"female","low",110.708365274119
"2178",2178,"male","low",109.70331373482
"2179",2179,"male","high",88.0918706599925
"2180",2180,"female","average",98.452567641496
"2181",2181,"female","low",114.641268245828
"2182",2182,"male","high",86.0820226923848
"2183",2183,"male","average",138.052624155904
"2184",2184,"female","high",111.995876275781
"2185",2185,"male","low",113.910781615854
"2186",2186,"male","high",83.109954863198
"2187",2187,"female","low",60.2516282257097
"2188",2188,"male","low",102.793096529714
"2189",2189,"female","average",105.897356858846
"2190",2190,"female","high",120.814456504546
"2191",2191,"male","high",110.520944130736
"2192",2192,"female","average",100.621403800079
"2193",2193,"male","high",91.6034741065955
"2194",2194,"male","none",90.6491391800529
"2195",2195,"male","average",111.228128452892
"2196",2196,"male","low",83.9056896555412
"2197",2197,"male","average",103.660353669769
"2198",2198,"male","average",122.114287013374
"2199",2199,"male","none",81.0522708667081
"2200",2200,"female","average",106.840005570383
"2201",2201,"female","low",121.564424234417
"2202",2202,"female","high",62.0083043495546
"2203",2203,"female","low",77.4155652185919
"2204",2204,"female","low",134.909683906425
"2205",2205,"male","low",133.280183307091
"2206",2206,"male","high",111.199564125097
"2207",2207,"male","average",98.1637144849936
"2208",2208,"female","low",129.793649387553
"2209",2209,"male","high",103.824202130892
"2210",2210,"female","low",94.2215012116579
"2211",2211,"female","high",93.6209924520814
"2212",2212,"male","low",97.2579417119169
"2213",2213,"female","average",139.236185325722
"2214",2214,"female","average",87.4413869349283
"2215",2215,"female","low",122.083086691456
"2216",2216,"male","low",119.622433782075
"2217",2217,"male","high",63.4529834551064
"2218",2218,"male","low",112.076515668027
"2219",2219,"male","high",129.900692262606
"2220",2220,"female","average",103.71076538653
"2221",2221,"male","low",112.811836985487
"2222",2222,"male","average",59.0397235020697
"2223",2223,"male","high",98.5823472911675
"2224",2224,"male","low",111.859670726903
"2225",2225,"male","high",98.3456246473247
"2226",2226,"male","low",90.5265988633062
"2227",2227,"male","high",69.1101106440063
"2228",2228,"male","average",103.931725409783
"2229",2229,"male","average",117.762824879619
"2230",2230,"male","average",97.1327752314774
"2231",2231,"male","low",128.818257738595
"2232",2232,"male","high",86.0310989272076
"2233",2233,"male","high",98.3999268164108
"2234",2234,"male","high",69.6904122278872
"2235",2235,"male","low",100.837342228844
"2236",2236,"male","none",105.129161301098
"2237",2237,"female","high",97.0400019401909
"2238",2238,"female","average",79.831737794603
"2239",2239,"male","none",95.3101864586564
"2240",2240,"male","high",90.9787874404712
"2241",2241,"female","low",84.3011629436009
"2242",2242,"female","low",101.260543441884
"2243",2243,"female","none",92.0134323801888
"2244",2244,"female","low",80.1923110197979
"2245",2245,"male","high",120.284190202064
"2246",2246,"female","low",95.3423055313615
"2247",2247,"female","low",113.51909419108
"2248",2248,"male","low",87.141329926634
"2249",2249,"male","average",87.4542197585965
"2250",2250,"male","average",69.8169970355498
"2251",2251,"male","low",112.506246761749
"2252",2252,"male","low",113.753948249756
"2253",2253,"female","low",82.2820329027225
"2254",2254,"female","high",139.259192549088
"2255",2255,"female","high",77.0304006734787
"2256",2256,"female","average",89.7634015839788
"2257",2257,"male","low",116.748169229076
"2258",2258,"male","high",91.9958927610438
"2259",2259,"male","average",87.372292642116
"2260",2260,"female","average",145.909917544854
"2261",2261,"male","average",128.604728676187
"2262",2262,"female","none",128.925465400582
"2263",2263,"female","average",153.167227703961
"2264",2264,"male","average",117.149154703244
"2265",2265,"female","average",119.049437098481
"2266",2266,"female","high",69.8984610170207
"2267",2267,"female","none",81.2703316045589
"2268",2268,"male","low",103.173481604748
"2269",2269,"female","low",73.8644444358963
"2270",2270,"female","high",82.6534604321819
"2271",2271,"male","low",69.4380195137374
"2272",2272,"male","average",107.012507574572
"2273",2273,"female","high",117.204421183312
"2274",2274,"male","low",54.0930394501947
"2275",2275,"male","high",111.799776500197
"2276",2276,"female","average",133.144656757413
"2277",2277,"male","average",108.231886803307
"2278",2278,"female","average",103.242796410137
"2279",2279,"female","high",75.5527381943298
"2280",2280,"male","high",84.8465462572808
"2281",2281,"female","low",86.9223170628849
"2282",2282,"male","high",95.7618476311321
"2283",2283,"female","high",99.1974523334763
"2284",2284,"male","high",88.1562522034672
"2285",2285,"male","high",110.869334714663
"2286",2286,"female","none",87.3381024459649
"2287",2287,"female","high",101.383933988908
"2288",2288,"male","none",99.716358966239
"2289",2289,"female","low",66.5940698441815
"2290",2290,"male","average",107.245046280009
"2291",2291,"female","low",104.864165593978
"2292",2292,"male","average",74.06788115172
"2293",2293,"female","low",102.034602160087
"2294",2294,"female","low",122.583651858029
"2295",2295,"male","low",118.245486640535
"2296",2296,"female","high",118.505108332573
"2297",2297,"female","none",99.9576922705949
"2298",2298,"male","low",102.96799474821
"2299",2299,"female","low",139.081500314408
"2300",2300,"female","average",87.6067668986221
"2301",2301,"female","average",83.8112717433283
"2302",2302,"female","high",110.575356459065
"2303",2303,"male","high",109.831624806161
"2304",2304,"male","average",93.9751519657235
"2305",2305,"female","high",77.4590202073228
"2306",2306,"male","high",97.2849412142727
"2307",2307,"female","high",131.557483181546
"2308",2308,"female","none",121.18374386399
"2309",2309,"female","none",104.690775813387
"2310",2310,"male","none",90.5021449416061
"2311",2311,"female","average",79.2030773314383
"2312",2312,"female","high",99.9919558884309
"2313",2313,"male","none",101.014530390032
"2314",2314,"female","none",113.019810240728
"2315",2315,"female","average",128.055552969186
"2316",2316,"female","low",112.675913126219
"2317",2317,"female","low",108.915124680569
"2318",2318,"female","average",116.808830583526
"2319",2319,"male","low",73.6736263545072
"2320",2320,"female","none",152.035332062471
"2321",2321,"male","high",81.2348508370629
"2322",2322,"female","high",88.3864223101101
"2323",2323,"male","low",130.46707361614
"2324",2324,"female","high",83.7451918709313
"2325",2325,"female","average",60.1086016756611
"2326",2326,"female","high",92.1765762576916
"2327",2327,"female","none",104.710635560442
"2328",2328,"male","high",120.245862004674
"2329",2329,"male","average",68.6673257286014
"2330",2330,"male","none",104.739521480161
"2331",2331,"male","average",120.436926810668
"2332",2332,"male","low",91.8678917965512
"2333",2333,"female","low",97.3612494172278
"2334",2334,"male","low",93.1474512815142
"2335",2335,"male","low",85.47595894424
"2336",2336,"female","low",76.6879218724806
"2337",2337,"female","low",101.711914960014
"2338",2338,"female","low",111.541178253072
"2339",2339,"female","high",93.3486058382893
"2340",2340,"female","average",121.659380933285
"2341",2341,"female","high",102.543816118422
"2342",2342,"male","none",80.6824821374085
"2343",2343,"female","average",132.549319565666
"2344",2344,"female","low",78.4153099333916
"2345",2345,"female","average",103.502657586149
"2346",2346,"female","high",81.6843428685258
"2347",2347,"male","average",106.601405864147
"2348",2348,"female","none",93.6093005784886
"2349",2349,"male","average",80.3571149475032
"2350",2350,"male","low",88.3529084830263
"2351",2351,"female","average",146.570707348041
"2352",2352,"male","high",107.588826096521
"2353",2353,"male","high",81.6031314352278
"2354",2354,"male","low",91.5596669635812
"2355",2355,"male","none",86.4940898974178
"2356",2356,"female","high",90.8297736554147
"2357",2357,"female","low",79.2854111437974
"2358",2358,"male","high",115.0990268117
"2359",2359,"female","none",113.893425422986
"2360",2360,"male","high",117.335772058384
"2361",2361,"male","high",153.867693949703
"2362",2362,"male","average",87.4441420118638
"2363",2363,"male","low",70.147669138616
"2364",2364,"female","low",116.494940911971
"2365",2365,"male","average",113.768394375907
"2366",2366,"female","low",101.849541699431
"2367",2367,"female","low",97.8875664997785
"2368",2368,"female","low",84.1573223437782
"2369",2369,"female","low",100.444707210312
"2370",2370,"male","high",92.4194671176548
"2371",2371,"female","low",152.025132708795
"2372",2372,"female","average",121.549741315798
"2373",2373,"male","low",111.215586691002
"2374",2374,"male","average",118.704960897481
"2375",2375,"male","low",68.0899878548266
"2376",2376,"female","low",90.6890975698647
"2377",2377,"male","average",121.474148512754
"2378",2378,"male","average",104.606817738622
"2379",2379,"male","low",83.2655926661214
"2380",2380,"male","low",126.739438335852
"2381",2381,"male","high",82.302153919355
"2382",2382,"female","high",145.487661035538
"2383",2383,"female","high",97.7559972632172
"2384",2384,"male","high",35.5107364116734
"2385",2385,"male","high",107.211452271827
"2386",2386,"male","high",92.2012661919426
"2387",2387,"female","high",96.7156113568642
"2388",2388,"male","average",112.112002043437
"2389",2389,"male","average",115.749995864781
"2390",2390,"male","high",132.916606944506
"2391",2391,"male","none",99.1870211336897
"2392",2392,"female","low",54.8238797182468
"2393",2393,"male","low",141.405530083291
"2394",2394,"female","high",86.7656976353255
"2395",2395,"male","low",93.8005969430002
"2396",2396,"female","average",74.9255605430559
"2397",2397,"female","average",124.685622900666
"2398",2398,"female","high",94.5743668587125
"2399",2399,"female","high",78.4380209991169
"2400",2400,"female","high",80.9176224003784
"2401",2401,"female","low",118.357098598692
"2402",2402,"female","low",102.740294210113
"2403",2403,"male","average",109.868857060038
"2404",2404,"male","high",100.629077599496
"2405",2405,"female","average",107.198623263022
"2406",2406,"female","none",101.009596772813
"2407",2407,"female","high",52.9417873888569
"2408",2408,"male","low",87.8158373416209
"2409",2409,"female","high",103.225333597377
"2410",2410,"female","high",113.896571693861
"2411",2411,"female","high",116.442235339749
"2412",2412,"male","average",100.643791389064
"2413",2413,"female","low",86.3189449653782
"2414",2414,"female","average",143.529227619737
"2415",2415,"female","none",95.6319809563817
"2416",2416,"male","high",108.970589824109
"2417",2417,"female","high",95.223198535809
"2418",2418,"male","high",117.391032628428
"2419",2419,"male","low",117.512625217129
"2420",2420,"female","low",78.0205284244319
"2421",2421,"male","low",100.927549349345
"2422",2422,"male","average",104.341158790546
"2423",2423,"female","high",85.2466502969429
"2424",2424,"female","high",92.9619177787632
"2425",2425,"male","average",84.4661881864624
"2426",2426,"male","low",80.0868045699744
"2427",2427,"male","high",99.1649942058221
"2428",2428,"female","high",123.297112408079
"2429",2429,"female","average",83.0132622068455
"2430",2430,"female","low",83.9808453346198
"2431",2431,"female","average",144.644511920033
"2432",2432,"female","none",85.3250181719817
"2433",2433,"male","none",105.333045216938
"2434",2434,"male","average",77.0196219701334
"2435",2435,"male","low",119.467915265638
"2436",2436,"male","low",107.152742995038
"2437",2437,"female","high",114.992159027865
"2438",2438,"male","high",94.5400000373418
"2439",2439,"male","high",48.1310044636658
"2440",2440,"female","average",111.01789593413
"2441",2441,"male","high",131.779374263113
"2442",2442,"female","none",94.9805756927722
"2443",2443,"female","high",114.690115068898
"2444",2444,"male","low",79.2587477498853
"2445",2445,"female","average",117.391955858563
"2446",2446,"female","low",84.9340188994595
"2447",2447,"male","high",89.2910895132495
"2448",2448,"male","average",87.004369619673
"2449",2449,"male","low",107.348276761121
"2450",2450,"male","low",100.723670274204
"2451",2451,"male","low",96.1917852469044
"2452",2452,"male","high",70.9870263404306
"2453",2453,"female","average",94.3089112269346
"2454",2454,"female","average",106.789294090996
"2455",2455,"male","average",128.15663234015
"2456",2456,"male","low",121.224979403953
"2457",2457,"male","high",110.086282455406
"2458",2458,"female","high",109.168781927078
"2459",2459,"male","high",96.5957993758419
"2460",2460,"male","average",82.496008114604
"2461",2461,"male","low",106.315811011437
"2462",2462,"female","average",83.6018826472185
"2463",2463,"female","average",97.447374865582
"2464",2464,"male","average",135.459012146075
"2465",2465,"male","high",75.60279366576
"2466",2466,"male","average",84.1088809913065
"2467",2467,"female","high",109.903808251631
"2468",2468,"male","low",116.244796657351
"2469",2469,"female","average",77.1294204748051
"2470",2470,"female","high",115.355889591019
"2471",2471,"female","none",106.573537190758
"2472",2472,"female","high",112.8333828348
"2473",2473,"male","average",110.481805546739
"2474",2474,"male","high",119.838324221954
"2475",2475,"female","average",83.0825330962539
"2476",2476,"male","low",129.118282383395
"2477",2477,"female","average",113.171184699036
"2478",2478,"female","low",117.357747417563
"2479",2479,"male","low",116.832446135219
"2480",2480,"male","high",101.780306334421
"2481",2481,"female","high",94.5583989401971
"2482",2482,"female","high",118.598881526123
"2483",2483,"male","low",89.8230905085409
"2484",2484,"male","low",100.418941457204
"2485",2485,"male","average",109.203196067918
"2486",2486,"female","low",91.2076871208389
"2487",2487,"male","low",138.983986115163
"2488",2488,"male","average",92.0918618310536
"2489",2489,"male","low",132.599133788599
"2490",2490,"male","low",110.144604109381
"2491",2491,"female","high",99.5575930329393
"2492",2492,"female","high",66.6607901862356
"2493",2493,"female","high",73.3231580676792
"2494",2494,"male","none",118.351176474399
"2495",2495,"female","none",104.784723796557
"2496",2496,"male","low",50.6281445944521
"2497",2497,"female","average",93.5364137133184
"2498",2498,"male","low",90.3779584966919
"2499",2499,"female","average",75.4441398866017
"2500",2500,"male","high",102.881125349832
"2501",2501,"female","low",91.8100957156749
"2502",2502,"female","none",81.419237874702
"2503",2503,"female","low",130.694635533734
"2504",2504,"female","average",104.485431012902
"2505",2505,"female","none",58.6028833071577
"2506",2506,"female","average",120.512925345606
"2507",2507,"female","low",93.0251194205257
"2508",2508,"male","average",115.94429861458
